node,clustering_coefficient,node_type,weight,label,degree,repo_id,repo_name,community_id,community_size
R_42895929,0.0,Repo,1,R_42895929,1,42895929,,3,647
R_292834673,0.0,Repo,1,R_292834673,1,292834673,,3,647
R_160689777,0.0,Repo,1,R_160689777,1,160689777,,3,647
R_511235342,0.0,Repo,1,R_511235342,1,511235342,,3,647
R_134862372,0.0,Repo,1,R_134862372,1,134862372,,3,647
R_593279745,0.0,Repo,1,R_593279745,1,593279745,,3,647
R_615125383,0.0,Repo,1,R_615125383,1,615125383,,3,647
R_479291099,0.0,Repo,1,R_479291099,1,479291099,,3,647
R_580105330,0.0,Repo,1,R_580105330,1,580105330,,3,647
R_581861282,0.0,Repo,1,R_581861282,1,581861282,,3,647
R_32235223,0.0,Repo,1,R_32235223,1,32235223,,3,647
R_47219360,0.0,Repo,1,R_47219360,1,47219360,,3,647
R_182849188,0.04723346828609987,Repo,1,R_182849188,43,182849188,delta-io/delta,0,1244
R_680991804,0.0,Repo,1,R_680991804,1,680991804,,3,647
R_18106269,0.16666666666666666,Repo,1,R_18106269,4,18106269,,3,647
R_187523334,0.16666666666666666,Repo,1,R_187523334,4,187523334,,3,647
R_163847389,0.0,Repo,1,R_163847389,1,163847389,,3,647
R_690359264,0.0,Repo,1,R_690359264,1,690359264,,3,647
R_234890761,0.0,Repo,1,R_234890761,1,234890761,,3,647
R_5383731,0.0,Repo,1,R_5383731,1,5383731,,3,647
R_583136009,0.0,Repo,1,R_583136009,1,583136009,,3,647
R_84424258,0.0,Repo,1,R_84424258,1,84424258,,3,647
R_428231308,0.0,Repo,1,R_428231308,1,428231308,,3,647
R_687977547,0.0,Repo,1,R_687977547,1,687977547,,3,647
R_146327667,0.2,Repo,1,R_146327667,6,146327667,,1,987
R_162869571,0.0,Repo,1,R_162869571,2,162869571,,3,647
R_22321368,0.0,Repo,1,R_22321368,1,22321368,,3,647
R_691638668,0.0,Repo,1,R_691638668,1,691638668,,3,647
R_398732697,0.0,Repo,1,R_398732697,1,398732697,,3,647
R_487859119,0.0,Repo,1,R_487859119,1,487859119,,3,647
R_9155431,1.0,Repo,1,R_9155431,2,9155431,,3,647
R_343208836,0.0,Repo,1,R_343208836,1,343208836,,3,647
R_8882852,0.0,Repo,1,R_8882852,1,8882852,,3,647
R_64699530,0.0,Repo,1,R_64699530,1,64699530,,3,647
R_539846712,0.0,Repo,1,R_539846712,1,539846712,,3,647
R_507251859,0.0,Repo,1,R_507251859,1,507251859,,3,647
R_206917473,0.0,Repo,1,R_206917473,1,206917473,,3,647
R_359607103,0.0,Repo,1,R_359607103,1,359607103,,3,647
R_4307702,0.0,Repo,1,R_4307702,1,4307702,,3,647
R_470954148,0.0,Repo,1,R_470954148,1,470954148,,3,647
R_219505677,0.0,Repo,1,R_219505677,1,219505677,,3,647
R_137255598,0.0,Repo,1,R_137255598,1,137255598,,3,647
R_28554304,0.0,Repo,1,R_28554304,1,28554304,,3,647
R_587871835,0.0,Repo,1,R_587871835,1,587871835,,3,647
R_518164214,0.2222222222222222,Repo,1,R_518164214,9,518164214,,0,1244
R_554034901,0.0,Repo,1,R_554034901,1,554034901,,3,647
R_90137956,0.0,Repo,1,R_90137956,1,90137956,,3,647
R_34139230,0.6666666666666666,Repo,1,R_34139230,3,34139230,,5,230
R_334134772,0.0,Repo,1,R_334134772,1,334134772,,3,647
R_6358188,0.004056207446037955,Repo,1,R_6358188,120,6358188,apache/druid,0,1244
R_52804750,0.0,Repo,1,R_52804750,1,52804750,,3,647
R_123590537,0.0,Repo,1,R_123590537,1,123590537,,3,647
R_50387722,1.0,Repo,1,R_50387722,2,50387722,,3,647
R_682705890,0.0,Repo,1,R_682705890,1,682705890,,3,647
R_572972102,0.0,Repo,1,R_572972102,1,572972102,,3,647
R_411125610,0.0,Repo,1,R_411125610,1,411125610,,3,647
R_666811174,0.0,Repo,1,R_666811174,1,666811174,,3,647
R_503138887,0.0,Repo,1,R_503138887,1,503138887,,3,647
R_55205848,0.0,Repo,1,R_55205848,1,55205848,,3,647
R_684104164,0.0,Repo,1,R_684104164,1,684104164,,3,647
R_383482440,0.0,Repo,1,R_383482440,1,383482440,,3,647
R_734972901,0.0,Repo,1,R_734972901,1,734972901,,3,647
R_639046841,1.0,Repo,1,R_639046841,2,639046841,,3,647
R_637814534,0.0,Repo,1,R_637814534,1,637814534,,3,647
R_637976663,0.0,Repo,1,R_637976663,1,637976663,,3,647
R_508336811,0.0,Repo,1,R_508336811,1,508336811,,3,647
R_242923033,0.0,Repo,1,R_242923033,1,242923033,,3,647
R_46234189,0.16666666666666666,Repo,1,R_46234189,4,46234189,,21,35
R_617470568,0.0,Repo,1,R_617470568,1,617470568,,3,647
R_231798478,0.0,Repo,1,R_231798478,1,231798478,,3,647
R_201975309,0.0,Repo,1,R_201975309,1,201975309,,3,647
R_99373936,0.0,Repo,1,R_99373936,1,99373936,,3,647
R_47755262,0.0,Repo,1,R_47755262,1,47755262,,3,647
R_601871355,0.0,Repo,1,R_601871355,1,601871355,,3,647
R_226151984,0.0,Repo,1,R_226151984,1,226151984,,3,647
R_317940258,0.0,Repo,1,R_317940258,2,317940258,,17,99
R_495951099,0.0,Repo,1,R_495951099,1,495951099,,3,647
R_40736127,0.3333333333333333,Repo,1,R_40736127,3,40736127,,3,647
R_36377339,0.0,Repo,1,R_36377339,1,36377339,,3,647
R_272244219,0.0,Repo,1,R_272244219,1,272244219,,3,647
R_357462016,0.0,Repo,1,R_357462016,1,357462016,,3,647
R_639988823,0.0,Repo,1,R_639988823,1,639988823,,3,647
R_106520420,0.0,Repo,1,R_106520420,1,106520420,,3,647
R_57893688,0.0,Repo,1,R_57893688,1,57893688,,3,647
R_637225484,0.0,Repo,1,R_637225484,1,637225484,,3,647
R_172281423,0.0,Repo,1,R_172281423,1,172281423,,3,647
R_222023566,0.0,Repo,1,R_222023566,1,222023566,,3,647
R_3911430,0.0,Repo,1,R_3911430,1,3911430,,3,647
R_572795380,0.0,Repo,1,R_572795380,1,572795380,,3,647
R_98877895,0.0,Repo,1,R_98877895,1,98877895,,3,647
R_688201329,0.0,Repo,1,R_688201329,1,688201329,,3,647
R_9377198,0.0,Repo,1,R_9377198,1,9377198,,3,647
R_536650342,0.0,Repo,1,R_536650342,1,536650342,,3,647
R_301695013,0.0,Repo,1,R_301695013,1,301695013,,3,647
R_133431470,0.0,Repo,1,R_133431470,2,133431470,,3,647
R_636843026,0.0,Repo,1,R_636843026,1,636843026,,3,647
R_601708897,0.0,Repo,1,R_601708897,1,601708897,,3,647
R_32347104,0.0,Repo,1,R_32347104,1,32347104,,3,647
R_159049339,0.0,Repo,1,R_159049339,1,159049339,,3,647
R_322347496,0.0,Repo,1,R_322347496,1,322347496,,3,647
R_586424450,0.0,Repo,1,R_586424450,1,586424450,,3,647
R_334585300,0.0,Repo,1,R_334585300,1,334585300,,3,647
R_229315360,0.0,Repo,1,R_229315360,1,229315360,,3,647
R_18030517,0.0,Repo,1,R_18030517,1,18030517,,3,647
R_385634291,0.007063841130214581,Repo,1,R_385634291,126,385634291,grafana/mimir,2,855
R_289034413,0.0,Repo,1,R_289034413,2,289034413,,2,855
R_392728007,0.0,Repo,1,R_392728007,1,392728007,,2,855
R_393288578,1.0,Repo,1,R_393288578,2,393288578,,2,855
R_11452538,1.0,Repo,1,R_11452538,3,11452538,,2,855
R_184981,0.0,Repo,1,R_184981,18,184981,memcached/memcached,8,171
R_34933072,0.0,Repo,1,R_34933072,1,34933072,,2,855
R_506659611,0.0,Repo,1,R_506659611,1,506659611,,2,855
R_224021526,1.0,Repo,1,R_224021526,3,224021526,,2,855
R_236055696,0.0,Repo,1,R_236055696,1,236055696,,2,855
R_129717717,1.0,Repo,1,R_129717717,2,129717717,,2,855
R_618547382,0.0,Repo,1,R_618547382,1,618547382,,2,855
R_109162639,1.0,Repo,1,R_109162639,3,109162639,,2,855
R_687314385,0.0,Repo,1,R_687314385,1,687314385,,2,855
R_530712828,0.0,Repo,1,R_530712828,1,530712828,,2,855
R_473555568,1.0,Repo,1,R_473555568,2,473555568,,2,855
R_93619165,0.0,Repo,1,R_93619165,1,93619165,,2,855
R_76734068,0.0,Repo,1,R_76734068,1,76734068,,2,855
R_132518310,0.0,Repo,1,R_132518310,1,132518310,,2,855
R_22700054,0.6666666666666666,Repo,1,R_22700054,3,22700054,,2,855
R_388840211,0.0,Repo,1,R_388840211,1,388840211,,2,855
R_75744278,0.0,Repo,1,R_75744278,2,75744278,,2,855
R_25872841,0.0,Repo,1,R_25872841,2,25872841,,2,855
R_287743349,0.044444444444444446,Repo,1,R_287743349,10,287743349,,0,1244
R_685474150,0.0,Repo,1,R_685474150,1,685474150,,2,855
R_67793333,0.3333333333333333,Repo,1,R_67793333,3,67793333,,2,855
R_52855516,0.07142857142857142,Repo,1,R_52855516,21,52855516,,0,1244
R_524100695,0.0,Repo,1,R_524100695,1,524100695,,2,855
R_170411418,0.0,Repo,1,R_170411418,1,170411418,,2,855
R_627774285,1.0,Repo,1,R_627774285,2,627774285,,2,855
R_299240810,0.0,Repo,1,R_299240810,1,299240810,,2,855
R_68964263,0.3333333333333333,Repo,1,R_68964263,3,68964263,,2,855
R_632877536,0.0,Repo,1,R_632877536,1,632877536,,2,855
R_354191236,0.0,Repo,1,R_354191236,1,354191236,,2,855
R_75649634,0.0,Repo,1,R_75649634,1,75649634,,2,855
R_191973776,0.0,Repo,1,R_191973776,1,191973776,,2,855
R_131339601,0.0,Repo,1,R_131339601,1,131339601,,2,855
R_385183546,0.0,Repo,1,R_385183546,1,385183546,,2,855
R_168011367,0.0,Repo,1,R_168011367,1,168011367,,2,855
R_359168968,0.0,Repo,1,R_359168968,1,359168968,,2,855
R_86740149,0.0,Repo,1,R_86740149,1,86740149,,2,855
R_112638589,0.0,Repo,1,R_112638589,1,112638589,,2,855
R_470569742,1.0,Repo,1,R_470569742,2,470569742,,2,855
R_15111821,0.2,Repo,1,R_15111821,6,15111821,,1,987
R_84610043,0.0,Repo,1,R_84610043,1,84610043,,2,855
R_90798757,0.0,Repo,1,R_90798757,1,90798757,,2,855
R_285864234,0.0,Repo,1,R_285864234,1,285864234,,2,855
R_27051771,0.06666666666666667,Repo,1,R_27051771,6,27051771,,2,855
R_177659629,0.0,Repo,1,R_177659629,1,177659629,,2,855
R_440548397,0.0,Repo,1,R_440548397,1,440548397,,2,855
R_51620247,0.0,Repo,1,R_51620247,5,51620247,,2,855
R_85069480,0.0,Repo,1,R_85069480,2,85069480,,2,855
R_301794968,0.0,Repo,1,R_301794968,1,301794968,,2,855
R_178249461,0.0,Repo,1,R_178249461,2,178249461,,2,855
R_6051812,0.0,Repo,1,R_6051812,1,6051812,,2,855
R_71133469,0.0,Repo,1,R_71133469,4,71133469,,2,855
R_192624594,0.1111111111111111,Repo,1,R_192624594,10,192624594,,2,855
R_399925381,0.0,Repo,1,R_399925381,1,399925381,,2,855
R_224289715,0.0,Repo,1,R_224289715,1,224289715,,2,855
R_133067498,0.0,Repo,1,R_133067498,1,133067498,,2,855
R_62635533,0.0,Repo,1,R_62635533,1,62635533,,2,855
R_242923372,0.0,Repo,1,R_242923372,1,242923372,,2,855
R_56420035,0.0,Repo,1,R_56420035,2,56420035,,2,855
R_31288958,0.3333333333333333,Repo,1,R_31288958,4,31288958,,1,987
R_22855240,1.0,Repo,1,R_22855240,3,22855240,,2,855
R_650790307,0.0,Repo,1,R_650790307,1,650790307,,2,855
R_288485773,0.1111111111111111,Repo,1,R_288485773,9,288485773,,0,1244
R_288487894,0.06666666666666667,Repo,1,R_288487894,10,288487894,,0,1244
R_97060860,0.0,Repo,1,R_97060860,1,97060860,,2,855
R_36502,0.0,Repo,1,R_36502,3,36502,,3,647
R_626750992,0.0,Repo,1,R_626750992,1,626750992,,2,855
R_13628513,0.0,Repo,1,R_13628513,3,13628513,,2,855
R_94148671,0.0,Repo,1,R_94148671,1,94148671,,2,855
R_274135349,0.0,Repo,1,R_274135349,1,274135349,,2,855
R_371068214,0.0,Repo,1,R_371068214,1,371068214,,2,855
R_3168225,0.0,Repo,1,R_3168225,3,3168225,,2,855
R_25417964,0.0,Repo,1,R_25417964,1,25417964,,2,855
R_215566462,0.08333333333333333,Repo,1,R_215566462,9,215566462,,0,1244
R_78234185,0.0,Repo,1,R_78234185,5,78234185,,1,987
R_53356367,0.0,Repo,1,R_53356367,1,53356367,,2,855
R_6731432,0.0,Repo,1,R_6731432,4,6731432,,2,855
R_626372451,0.0,Repo,1,R_626372451,1,626372451,,2,855
R_511108827,0.0,Repo,1,R_511108827,1,511108827,,2,855
R_513490444,0.0,Repo,1,R_513490444,1,513490444,,2,855
R_119439276,0.0,Repo,1,R_119439276,3,119439276,,10,154
R_90796663,0.0,Repo,1,R_90796663,2,90796663,,10,154
R_6766558,0.0,Repo,1,R_6766558,1,6766558,,2,855
R_160367623,0.0,Repo,1,R_160367623,1,160367623,,2,855
R_447544746,0.0,Repo,1,R_447544746,1,447544746,,2,855
R_209657662,0.0,Repo,1,R_209657662,1,209657662,,2,855
R_189621607,0.0,Repo,1,R_189621607,1,189621607,,2,855
R_642495775,0.0,Repo,1,R_642495775,1,642495775,,2,855
R_351806852,0.000952078705172961,Repo,1,R_351806852,140,351806852,neondatabase/neon,1,987
R_56994503,0.0,Repo,1,R_56994503,1,56994503,,1,987
R_584083190,0.0,Repo,1,R_584083190,1,584083190,,1,987
R_352436122,0.0,Repo,1,R_352436122,1,352436122,,1,987
R_554148984,0.0,Repo,1,R_554148984,1,554148984,,1,987
R_439348478,0.0,Repo,1,R_439348478,1,439348478,,1,987
R_13258039,0.0,Repo,1,R_13258039,1,13258039,,1,987
R_282179811,0.0,Repo,1,R_282179811,1,282179811,,1,987
R_51740644,0.0,Repo,1,R_51740644,1,51740644,,1,987
R_271913609,0.0,Repo,1,R_271913609,1,271913609,,1,987
R_412240914,0.16666666666666666,Repo,1,R_412240914,4,412240914,,1,987
R_343429164,0.0,Repo,1,R_343429164,1,343429164,,1,987
R_662533076,0.0,Repo,1,R_662533076,1,662533076,,1,987
R_672830505,0.0,Repo,1,R_672830505,1,672830505,,1,987
R_670333862,0.0,Repo,1,R_670333862,1,670333862,,1,987
R_234727608,0.0,Repo,1,R_234727608,1,234727608,,1,987
R_83947552,0.0,Repo,1,R_83947552,1,83947552,,1,987
R_545901542,0.0,Repo,1,R_545901542,1,545901542,,1,987
R_543114976,0.0,Repo,1,R_543114976,1,543114976,,1,987
R_15437182,0.0,Repo,1,R_15437182,1,15437182,,1,987
R_472775521,0.0,Repo,1,R_472775521,1,472775521,,1,987
R_393159516,0.0,Repo,1,R_393159516,1,393159516,,1,987
R_358067277,0.0,Repo,1,R_358067277,1,358067277,,1,987
R_295810364,0.0,Repo,1,R_295810364,2,295810364,,1,987
R_997338,0.03571428571428571,Repo,1,R_997338,8,997338,,3,647
R_467205705,0.0,Repo,1,R_467205705,1,467205705,,1,987
R_124802455,0.16666666666666666,Repo,1,R_124802455,4,124802455,,1,987
R_646423,1.0,Repo,1,R_646423,2,646423,,17,99
R_228908078,0.3333333333333333,Repo,1,R_228908078,3,228908078,,13,120
R_580128677,0.0,Repo,1,R_580128677,1,580128677,,1,987
R_373163805,0.0,Repo,1,R_373163805,1,373163805,,1,987
R_687985448,0.0,Repo,1,R_687985448,1,687985448,,1,987
R_642580244,0.0,Repo,1,R_642580244,1,642580244,,1,987
R_611858623,0.0,Repo,1,R_611858623,1,611858623,,1,987
R_611452224,0.0,Repo,1,R_611452224,1,611452224,,1,987
R_676469233,0.0,Repo,1,R_676469233,1,676469233,,1,987
R_277852028,0.0,Repo,1,R_277852028,1,277852028,,1,987
R_631735243,0.0,Repo,1,R_631735243,1,631735243,,1,987
R_688546384,0.0,Repo,1,R_688546384,1,688546384,,1,987
R_5682770,0.3333333333333333,Repo,1,R_5682770,3,5682770,,3,647
R_1325587,0.0,Repo,1,R_1325587,1,1325587,,1,987
R_614746444,0.0,Repo,1,R_614746444,1,614746444,,1,987
R_157919688,0.0,Repo,1,R_157919688,2,157919688,,1,987
R_84240850,0.007575757575757576,Repo,1,R_84240850,35,84240850,timescale/timescaledb,17,99
R_708945403,0.0,Repo,1,R_708945403,1,708945403,,1,987
R_678995193,0.0,Repo,1,R_678995193,1,678995193,,1,987
R_184128064,0.0,Repo,1,R_184128064,2,184128064,,1,987
R_394929332,0.0,Repo,1,R_394929332,1,394929332,,1,987
R_164354270,0.0,Repo,1,R_164354270,1,164354270,,1,987
R_63990206,0.0,Repo,1,R_63990206,1,63990206,,1,987
R_71948498,0.0,Repo,1,R_71948498,2,71948498,,1,987
R_203132746,0.0,Repo,1,R_203132746,1,203132746,,1,987
R_10744183,0.0,Repo,1,R_10744183,1,10744183,,1,987
R_591309502,0.0,Repo,1,R_591309502,1,591309502,,1,987
R_592950097,0.0,Repo,1,R_592950097,1,592950097,,1,987
R_88519607,0.0,Repo,1,R_88519607,1,88519607,,1,987
R_616848199,0.0,Repo,1,R_616848199,1,616848199,,1,987
R_32193707,0.0,Repo,1,R_32193707,3,32193707,,3,647
R_609088397,0.0,Repo,1,R_609088397,1,609088397,,1,987
R_231824392,0.0,Repo,1,R_231824392,1,231824392,,1,987
R_532317850,0.0,Repo,1,R_532317850,1,532317850,,1,987
R_48491431,0.0,Repo,1,R_48491431,1,48491431,,1,987
R_309689851,0.0,Repo,1,R_309689851,1,309689851,,1,987
R_411442387,0.0,Repo,1,R_411442387,1,411442387,,1,987
R_216283035,0.0,Repo,1,R_216283035,1,216283035,,1,987
R_681638483,0.0,Repo,1,R_681638483,1,681638483,,1,987
R_556353076,0.0,Repo,1,R_556353076,1,556353076,,1,987
R_128529416,0.0,Repo,1,R_128529416,1,128529416,,1,987
R_16994340,0.0,Repo,1,R_16994340,1,16994340,,1,987
R_385426741,0.0,Repo,1,R_385426741,1,385426741,,1,987
R_4069172,0.0,Repo,1,R_4069172,1,4069172,,1,987
R_90821930,0.0,Repo,1,R_90821930,2,90821930,,1,987
R_173055585,0.0,Repo,1,R_173055585,2,173055585,,1,987
R_436025393,0.0,Repo,1,R_436025393,1,436025393,,1,987
R_165289175,0.1,Repo,1,R_165289175,5,165289175,,1,987
R_159005377,0.0,Repo,1,R_159005377,2,159005377,,2,855
R_24130045,0.16666666666666666,Repo,1,R_24130045,4,24130045,,1,987
R_119419195,0.0,Repo,1,R_119419195,1,119419195,,1,987
R_634160972,0.0,Repo,1,R_634160972,1,634160972,,1,987
R_433805355,0.0,Repo,1,R_433805355,1,433805355,,1,987
R_690130401,0.0,Repo,1,R_690130401,1,690130401,,1,987
R_17527989,0.0,Repo,1,R_17527989,3,17527989,,1,987
R_21946092,0.0,Repo,1,R_21946092,2,21946092,,1,987
R_286973214,0.0,Repo,1,R_286973214,2,286973214,,1,987
R_397776424,0.0,Repo,1,R_397776424,1,397776424,,1,987
R_298533689,0.0,Repo,1,R_298533689,1,298533689,,1,987
R_44781140,0.004705882352941176,Repo,1,R_44781140,53,44781140,greenplum-db/gpdb,13,120
R_8385616,0.0,Repo,1,R_8385616,1,8385616,,1,987
R_451562730,0.0,Repo,1,R_451562730,1,451562730,,1,987
R_55077261,0.16666666666666666,Repo,1,R_55077261,4,55077261,,1,987
R_38505249,0.0,Repo,1,R_38505249,2,38505249,,10,154
R_5362370,0.0,Repo,1,R_5362370,1,5362370,,1,987
R_275993885,0.0,Repo,1,R_275993885,1,275993885,,1,987
R_370668507,0.0,Repo,1,R_370668507,1,370668507,,1,987
R_561476718,0.0,Repo,1,R_561476718,1,561476718,,1,987
R_74698620,0.0,Repo,1,R_74698620,1,74698620,,1,987
R_39107211,0.0,Repo,1,R_39107211,1,39107211,,1,987
R_113100288,0.0,Repo,1,R_113100288,3,113100288,,1,987
R_8277372,0.0,Repo,1,R_8277372,1,8277372,,1,987
R_330478792,0.0,Repo,1,R_330478792,1,330478792,,1,987
R_13238459,0.0,Repo,1,R_13238459,1,13238459,,1,987
R_158975124,0.0,Repo,1,R_158975124,44,158975124,apache/iotdb,0,1244
R_445340244,0.0,Repo,1,R_445340244,3,445340244,,0,1244
R_98346885,0.0,Repo,1,R_98346885,2,98346885,,15,105
R_663487567,0.0,Repo,1,R_663487567,1,663487567,,0,1244
R_503577038,0.0,Repo,1,R_503577038,1,503577038,,0,1244
R_685771172,0.0,Repo,1,R_685771172,1,685771172,,0,1244
R_85802819,0.0,Repo,1,R_85802819,1,85802819,,0,1244
R_80501529,0.0,Repo,1,R_80501529,1,80501529,,0,1244
R_60075331,0.0,Repo,1,R_60075331,8,60075331,,0,1244
R_582879665,0.0,Repo,1,R_582879665,1,582879665,,0,1244
R_2888818,0.17777777777777778,Repo,1,R_2888818,10,2888818,,0,1244
R_668515688,0.0,Repo,1,R_668515688,1,668515688,,0,1244
R_8467178,0.0,Repo,1,R_8467178,1,8467178,,0,1244
R_24653868,0.0,Repo,1,R_24653868,1,24653868,,0,1244
R_6818061,0.0,Repo,1,R_6818061,5,6818061,,0,1244
R_30553392,0.0,Repo,1,R_30553392,1,30553392,,0,1244
R_1148753,0.027777777777777776,Repo,1,R_1148753,9,1148753,,0,1244
R_1123727,0.16666666666666666,Repo,1,R_1123727,4,1123727,,0,1244
R_50140860,0.0,Repo,1,R_50140860,4,50140860,,0,1244
R_453580393,0.0,Repo,1,R_453580393,1,453580393,,0,1244
R_9283927,0.3333333333333333,Repo,1,R_9283927,3,9283927,,0,1244
R_91837954,0.0,Repo,1,R_91837954,2,91837954,,0,1244
R_587976355,0.0,Repo,1,R_587976355,1,587976355,,0,1244
R_31933589,1.0,Repo,1,R_31933589,3,31933589,,0,1244
R_104327447,0.0,Repo,1,R_104327447,1,104327447,,0,1244
R_464980742,0.0,Repo,1,R_464980742,1,464980742,,0,1244
R_348845699,0.0,Repo,1,R_348845699,2,348845699,,2,855
R_481429011,0.0,Repo,1,R_481429011,1,481429011,,0,1244
R_137137466,0.0,Repo,1,R_137137466,1,137137466,,0,1244
R_214350064,0.0,Repo,1,R_214350064,1,214350064,,0,1244
R_647863473,0.0,Repo,1,R_647863473,1,647863473,,0,1244
R_680083520,0.0,Repo,1,R_680083520,1,680083520,,0,1244
R_86870924,1.0,Repo,1,R_86870924,2,86870924,,0,1244
R_477925242,0.0,Repo,1,R_477925242,1,477925242,,0,1244
R_82301030,0.0,Repo,1,R_82301030,1,82301030,,0,1244
R_68077781,0.0,Repo,1,R_68077781,1,68077781,,0,1244
R_635119293,0.0,Repo,1,R_635119293,1,635119293,,0,1244
R_402021456,0.0,Repo,1,R_402021456,1,402021456,,0,1244
R_858127,0.3333333333333333,Repo,1,R_858127,4,858127,,0,1244
R_679807475,0.0,Repo,1,R_679807475,1,679807475,,0,1244
R_503900825,0.0,Repo,1,R_503900825,1,503900825,,0,1244
R_51584791,0.0,Repo,1,R_51584791,1,51584791,,0,1244
R_21303988,0.0,Repo,1,R_21303988,1,21303988,,0,1244
R_26426726,0.0,Repo,1,R_26426726,1,26426726,,0,1244
R_28900400,0.0,Repo,1,R_28900400,1,28900400,,0,1244
R_526371668,0.0,Repo,1,R_526371668,1,526371668,,0,1244
R_279553,0.0,Repo,1,R_279553,1,279553,,0,1244
R_187879115,0.0,Repo,1,R_187879115,1,187879115,,0,1244
R_537800,0.10714285714285714,Repo,1,R_537800,8,537800,,0,1244
R_45423600,1.0,Repo,1,R_45423600,2,45423600,,0,1244
R_212465715,0.0,Repo,1,R_212465715,1,212465715,,0,1244
R_159109434,1.0,Repo,1,R_159109434,2,159109434,,0,1244
R_173431969,1.0,Repo,1,R_173431969,2,173431969,,0,1244
R_173458129,0.0,Repo,1,R_173458129,1,173458129,,0,1244
R_95047635,0.0,Repo,1,R_95047635,1,95047635,,0,1244
R_13273703,0.3333333333333333,Repo,1,R_13273703,3,13273703,,0,1244
R_433198567,0.0,Repo,1,R_433198567,1,433198567,,0,1244
R_38829639,0.3,Repo,1,R_38829639,5,38829639,,0,1244
R_175592968,0.0,Repo,1,R_175592968,1,175592968,,0,1244
R_35700771,0.06666666666666667,Repo,1,R_35700771,6,35700771,,0,1244
R_21467907,0.0,Repo,1,R_21467907,1,21467907,,0,1244
R_27994296,0.0,Repo,1,R_27994296,1,27994296,,0,1244
R_123690489,0.0,Repo,1,R_123690489,1,123690489,,0,1244
R_719532471,0.0,Repo,1,R_719532471,1,719532471,,0,1244
R_114619105,0.009864944216089255,Repo,1,R_114619105,134,114619105,apache/kyuubi,0,1244
R_42300713,0.0,Repo,1,R_42300713,1,42300713,,0,1244
R_695990001,0.0,Repo,1,R_695990001,1,695990001,,0,1244
R_679249957,0.0,Repo,1,R_679249957,1,679249957,,0,1244
R_23797421,0.0,Repo,1,R_23797421,1,23797421,,0,1244
R_538656848,0.0,Repo,1,R_538656848,1,538656848,,0,1244
R_26562411,0.0,Repo,1,R_26562411,1,26562411,,0,1244
R_177139928,0.13333333333333333,Repo,1,R_177139928,6,177139928,,0,1244
R_275650396,0.0,Repo,1,R_275650396,1,275650396,,0,1244
R_20675636,0.3333333333333333,Repo,1,R_20675636,7,20675636,,0,1244
R_592933002,0.0,Repo,1,R_592933002,1,592933002,,0,1244
R_596492770,0.0,Repo,1,R_596492770,1,596492770,,0,1244
R_472961423,0.0,Repo,1,R_472961423,1,472961423,,0,1244
R_21759652,0.0,Repo,1,R_21759652,1,21759652,,0,1244
R_573114199,0.0,Repo,1,R_573114199,1,573114199,,0,1244
R_178394770,0.0,Repo,1,R_178394770,1,178394770,,0,1244
R_6742151,1.0,Repo,1,R_6742151,2,6742151,,0,1244
R_943149,0.0,Repo,1,R_943149,1,943149,,0,1244
R_688675173,0.0,Repo,1,R_688675173,1,688675173,,0,1244
R_693950742,0.0,Repo,1,R_693950742,1,693950742,,0,1244
R_369588765,0.0,Repo,1,R_369588765,1,369588765,,0,1244
R_17241201,0.0,Repo,1,R_17241201,1,17241201,,0,1244
R_130546049,0.0,Repo,1,R_130546049,1,130546049,,0,1244
R_58255485,0.0,Repo,1,R_58255485,1,58255485,,0,1244
R_203537234,0.0,Repo,1,R_203537234,1,203537234,,0,1244
R_237617513,0.0,Repo,1,R_237617513,1,237617513,,0,1244
R_12344532,0.0,Repo,1,R_12344532,1,12344532,,0,1244
R_664363680,0.0,Repo,1,R_664363680,1,664363680,,0,1244
R_63044524,1.0,Repo,1,R_63044524,2,63044524,,0,1244
R_683126971,0.0,Repo,1,R_683126971,1,683126971,,0,1244
R_445423122,0.0,Repo,1,R_445423122,1,445423122,,0,1244
R_636466287,0.0,Repo,1,R_636466287,1,636466287,,0,1244
R_673408592,0.0,Repo,1,R_673408592,1,673408592,,0,1244
R_362712307,0.0,Repo,1,R_362712307,1,362712307,,0,1244
R_38279790,0.3333333333333333,Repo,1,R_38279790,3,38279790,,0,1244
R_616780501,0.0,Repo,1,R_616780501,1,616780501,,0,1244
R_1874483,0.0,Repo,1,R_1874483,1,1874483,,0,1244
R_1845223,0.0,Repo,1,R_1845223,1,1845223,,0,1244
R_65252,0.0,Repo,1,R_65252,1,65252,,0,1244
R_647220570,0.0,Repo,1,R_647220570,1,647220570,,0,1244
R_61945043,0.0,Repo,1,R_61945043,1,61945043,,0,1244
R_479752228,0.0,Repo,1,R_479752228,1,479752228,,0,1244
R_523479704,0.0,Repo,1,R_523479704,1,523479704,,0,1244
R_41420773,0.0,Repo,1,R_41420773,1,41420773,,0,1244
R_17234665,0.0,Repo,1,R_17234665,2,17234665,,0,1244
R_642041202,0.0,Repo,1,R_642041202,1,642041202,,0,1244
