,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree_centrality,weighted_pagerank,composite_centrality,node_type,weight,label,degree,repo_id,repo_name,in_lcc
R_180863671,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,6.650219302857817e-05,0.0006141563027790573,6.650219302857817e-05,0.08865566907638266,Repo,1,R_180863671,1,180863671,,True
R_42406144,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,0.00029428602857952237,0.003838476892369108,0.00029428602857952237,0.09112163754816213,Repo,1,R_42406144,1,42406144,,True
R_666701506,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,4.480849440467873e-05,0.00030707815138952864,4.480849440467873e-05,0.0884208149362132,Repo,1,R_666701506,1,666701506,,True
R_568807303,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_568807303,1,568807303,,True
R_40518025,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_40518025,1,40518025,,True
R_96575195,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,4.480849440467873e-05,0.00030707815138952864,4.480849440467873e-05,0.0884208149362132,Repo,1,R_96575195,1,96575195,,True
R_223241444,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,8.819589165247762e-05,0.0009212344541685859,8.819589165247762e-05,0.08889052321655214,Repo,1,R_223241444,1,223241444,,True
R_598321569,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_598321569,1,598321569,,True
R_711993421,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,5.565534371662845e-05,0.00046061722708429296,5.565534371662845e-05,0.08853824200629792,Repo,1,R_711993421,1,711993421,,True
R_683637737,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_683637737,1,683637737,,True
R_357287236,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_357287236,1,357287236,,True
R_304146787,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_304146787,1,304146787,,True
R_143321848,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,4.480849440467873e-05,0.00030707815138952864,4.480849440467873e-05,0.0884208149362132,Repo,1,R_143321848,1,143321848,,True
R_294958663,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_294958663,1,294958663,,True
R_213701835,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_213701835,1,213701835,,True
R_626915953,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_626915953,1,626915953,,True
R_315990473,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_315990473,1,315990473,,True
R_209101661,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_209101661,1,209101661,,True
R_413389267,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,4.480849440467873e-05,0.00030707815138952864,4.480849440467873e-05,0.0884208149362132,Repo,1,R_413389267,1,413389267,,True
R_294578325,0.00015353907569476432,0.22081745756841012,0.0,0.0002972392819490553,3.3961645092729006e-05,0.00015353907569476432,3.3961645092729006e-05,0.08830338786612844,Repo,1,R_294578325,1,294578325,,True
R_661663226,0.0018424689083371719,0.20943526397056408,0.0012249846798005122,0.00019608613201055865,0.0010112713536468293,0.04514048825426071,0.0010112713536468293,0.10073977139528063,Repo,1,R_661663226,14,661663226,maxnowack/signaldb,True
R_528683893,0.00015353907569476432,0.17317252057697008,0.0,7.822053184719745e-06,2.598512013231373e-05,0.00015353907569476432,2.598512013231373e-05,0.06914993266407034,Repo,1,R_528683893,1,528683893,,True
R_260338399,0.00015353907569476432,0.17317252057697008,0.0,7.822053184719745e-06,3.459609318691707e-05,0.0006141563027790573,3.459609318691707e-05,0.06925038363432613,Repo,1,R_260338399,1,260338399,,True
R_583169838,0.00015353907569476432,0.17317252057697008,0.0,7.822053184719745e-06,2.598512013231373e-05,0.00015353907569476432,2.598512013231373e-05,0.06914993266407034,Repo,1,R_583169838,1,583169838,,True
R_37900915,0.00015353907569476432,0.17317252057697008,0.0,7.822053184719745e-06,2.598512013231373e-05,0.00015353907569476432,2.598512013231373e-05,0.06914993266407034,Repo,1,R_37900915,1,37900915,,True
R_35852087,0.00015353907569476432,0.17317252057697008,0.0,7.822053184719745e-06,2.598512013231373e-05,0.00015353907569476432,2.598512013231373e-05,0.06914993266407034,Repo,1,R_35852087,1,35852087,,True
R_529112195,0.00015353907569476432,0.17317252057697008,0.0,7.822053184719745e-06,2.598512013231373e-05,0.00015353907569476432,2.598512013231373e-05,0.06914993266407034,Repo,1,R_529112195,1,529112195,,True
R_434708679,0.00030707815138952864,0.2111696313226672,0.00012562552399217143,0.000183291335332823,0.0007665498834021245,0.03592814371257485,0.0007665498834021245,0.09342391106738697,Repo,1,R_434708679,2,434708679,,True
R_443772950,0.00015353907569476432,0.17317252057697008,0.0,7.822053184719745e-06,0.00016376068900596718,0.0075234147090434515,0.00016376068900596718,0.0707571481881631,Repo,1,R_443772950,1,443772950,,True
R_187811455,0.00015353907569476432,0.17317252057697008,0.0,7.822053184719745e-06,3.1725768835382625e-05,0.00046061722708429296,3.1725768835382625e-05,0.0692168999775742,Repo,1,R_187811455,1,187811455,,True
R_211309920,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,4.124770117173911e-05,0.0007676953784738216,4.124770117173911e-05,0.1022712925340966,Repo,1,R_211309920,1,211309920,,True
R_148137989,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,3.7621120093547145e-05,0.0006141563027790573,3.7621120093547145e-05,0.10222985017712037,Repo,1,R_148137989,1,148137989,,True
R_379008980,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_379008980,1,379008980,,True
R_729075686,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,3.0367957937163213e-05,0.00030707815138952864,3.0367957937163213e-05,0.10214696546316794,Repo,1,R_729075686,1,729075686,,True
R_12426527,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,3.0367957937163213e-05,0.00030707815138952864,3.0367957937163213e-05,0.10214696546316794,Repo,1,R_12426527,1,12426527,,True
R_46916188,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,0.00011015274165738646,0.0036849378166743437,0.00011015274165738646,0.10305869731664487,Repo,1,R_46916188,1,46916188,,True
R_688428792,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_688428792,1,688428792,,True
R_96965870,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,7.38869308754668e-05,0.0021495470597267005,7.38869308754668e-05,0.10264427374688265,Repo,1,R_96965870,1,96965870,,True
R_513737416,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,3.0367957937163213e-05,0.00030707815138952864,3.0367957937163213e-05,0.10214696546316794,Repo,1,R_513737416,1,513737416,,True
R_91218588,0.00046061722708429296,0.2608855786544443,4.99172538718116e-05,0.007456137188445842,4.604020797832888e-05,0.0012283126055581146,4.604020797832888e-05,0.10926663614828121,Repo,1,R_91218588,3,91218588,,True
R_26181278,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_26181278,1,26181278,,True
R_16980777,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,4.124770117173911e-05,0.0007676953784738216,4.124770117173911e-05,0.1022712925340966,Repo,1,R_16980777,1,16980777,,True
R_17720373,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,3.0367957937163213e-05,0.00030707815138952864,3.0367957937163213e-05,0.10214696546316794,Repo,1,R_17720373,1,17720373,,True
R_10649374,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_10649374,1,10649374,,True
R_336256257,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,3.399453901535518e-05,0.00046061722708429296,3.399453901535518e-05,0.10218840782014414,Repo,1,R_336256257,1,336256257,,True
R_19030037,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_19030037,1,19030037,,True
R_263609668,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,3.0367957937163213e-05,0.00030707815138952864,3.0367957937163213e-05,0.10214696546316794,Repo,1,R_263609668,1,263609668,,True
R_374992541,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_374992541,1,374992541,,True
R_284949442,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,6.30071876408909e-05,0.0016889298326424075,6.30071876408909e-05,0.10251994667595396,Repo,1,R_284949442,1,284949442,,True
R_19449303,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,3.0367957937163213e-05,0.00030707815138952864,3.0367957937163213e-05,0.10214696546316794,Repo,1,R_19449303,1,19449303,,True
R_53330030,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_53330030,1,53330030,,True
R_198484780,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_198484780,1,198484780,,True
R_63014639,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_63014639,1,63014639,,True
R_371468,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_371468,1,371468,,True
R_23572616,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_23572616,1,23572616,,True
R_209881172,0.00030707815138952864,0.25504080652904465,0.0008012081733143137,0.002982603450670161,7.164681826530924e-05,0.0016889298326424075,7.164681826530924e-05,0.10514170694957374,Repo,1,R_209881172,2,209881172,,True
R_360639607,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_360639607,1,360639607,,True
R_258556027,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_258556027,1,258556027,,True
R_658720749,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_658720749,1,658720749,,True
R_696682425,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_696682425,1,696682425,,True
R_658996468,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_658996468,1,658996468,,True
R_708477158,0.00015353907569476432,0.2521058251275359,0.0,0.0028757463936584337,2.674137685897125e-05,0.00015353907569476432,2.674137685897125e-05,0.10210552310619171,Repo,1,R_708477158,1,708477158,,True
R_632090115,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.7760993155151728e-05,0.00030707815138952864,2.7760993155151728e-05,0.09577335739776759,Repo,1,R_632090115,1,632090115,,True
R_541249868,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.7760993155151728e-05,0.00030707815138952864,2.7760993155151728e-05,0.09577335739776759,Repo,1,R_541249868,1,541249868,,True
R_268179753,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,6.957676952450374e-05,0.0030707815138952864,6.957676952450374e-05,0.09627240306322939,Repo,1,R_268179753,1,268179753,,True
R_29287955,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,5.5638177401386405e-05,0.0021495470597267005,5.5638177401386405e-05,0.09610605450807545,Repo,1,R_29287955,1,29287955,,True
R_343068432,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,9.513085508355219e-05,0.004759711346537694,9.513085508355219e-05,0.09657737541434493,Repo,1,R_343068432,1,343068432,,True
R_408822193,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_408822193,1,408822193,,True
R_684704498,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_684704498,1,684704498,,True
R_595148158,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_595148158,1,595148158,,True
R_491797414,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,3.705338790389662e-05,0.0009212344541685859,3.705338790389662e-05,0.09588425643453687,Repo,1,R_491797414,1,491797414,,True
R_469914860,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,9.977705245792466e-05,0.005066789497927222,9.977705245792466e-05,0.0966328249327296,Repo,1,R_469914860,1,469914860,,True
R_61349723,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.7760993155151728e-05,0.00030707815138952864,2.7760993155151728e-05,0.09577335739776759,Repo,1,R_61349723,1,61349723,,True
R_61877861,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,3.008409184233795e-05,0.00046061722708429296,3.008409184233795e-05,0.09580108215695991,Repo,1,R_61877861,1,61877861,,True
R_531051081,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_531051081,1,531051081,,True
R_165478163,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,3.008409184233795e-05,0.00046061722708429296,3.008409184233795e-05,0.09580108215695991,Repo,1,R_165478163,1,165478163,,True
R_66767732,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,7.422296689887619e-05,0.003377859665284815,7.422296689887619e-05,0.09632785258161404,Repo,1,R_66767732,1,66767732,,True
R_219865964,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,3.2407190529524175e-05,0.0006141563027790573,3.2407190529524175e-05,0.09582880691615221,Repo,1,R_219865964,1,219865964,,True
R_184148355,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,5.3315078714200184e-05,0.001996007984031936,5.3315078714200184e-05,0.09607832974888313,Repo,1,R_184148355,1,184148355,,True
R_131389850,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,3.937648659108284e-05,0.0010747735298633502,3.937648659108284e-05,0.09591198119372919,Repo,1,R_131389850,1,131389850,,True
R_254774075,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,0.00021593198681723577,0.012743743282665438,0.00021593198681723577,0.09801906289234574,Repo,1,R_254774075,1,254774075,,True
R_8909193,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_8909193,1,8909193,,True
R_6432337,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_6432337,1,6432337,,True
R_258546843,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.7760993155151728e-05,0.00030707815138952864,2.7760993155151728e-05,0.09577335739776759,Repo,1,R_258546843,1,258546843,,True
R_58067876,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,3.937648659108284e-05,0.0010747735298633502,3.937648659108284e-05,0.09591198119372919,Repo,1,R_58067876,1,58067876,,True
R_62044191,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,6.49305721501313e-05,0.0027637033625057578,6.49305721501313e-05,0.09621695354484473,Repo,1,R_62044191,1,62044191,,True
R_304465394,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,6.260747346294507e-05,0.0026101642868109932,6.260747346294507e-05,0.09618922878565243,Repo,1,R_304465394,1,304465394,,True
R_296934024,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_296934024,1,296934024,,True
R_501399927,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_501399927,1,501399927,,True
R_632622531,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,2.5437894467965506e-05,0.00015353907569476432,2.5437894467965506e-05,0.09574563263857526,Repo,1,R_632622531,1,632622531,,True
R_323363286,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,4.402268396545528e-05,0.0013818516812528789,4.402268396545528e-05,0.09596743071211385,Repo,1,R_323363286,1,323363286,,True
R_647616362,0.00015353907569476432,0.2361023665790156,0.0,0.0028826688155870603,3.008409184233795e-05,0.00046061722708429296,3.008409184233795e-05,0.09580108215695991,Repo,1,R_647616362,1,647616362,,True
R_83363132,0.00015353907569476432,0.24828633743573766,0.0,0.0021643088104533292,3.4774588502461175e-05,0.0007676953784738216,3.4774588502461175e-05,0.10028394794327793,Repo,1,R_83363132,1,83363132,,True
R_53238813,0.00015353907569476432,0.24828633743573766,0.0,0.0021643088104533292,3.710654704679756e-05,0.0009212344541685859,3.710654704679756e-05,0.10031176594190151,Repo,1,R_53238813,1,53238813,,True
R_52382088,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,6.0572729805722415e-05,0.0007676953784738216,6.0572729805722415e-05,0.09293357749062323,Repo,1,R_52382088,1,52382088,,True
R_394498711,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,6.0572729805722415e-05,0.0007676953784738216,6.0572729805722415e-05,0.09293357749062323,Repo,1,R_394498711,1,394498711,,True
R_146510094,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_146510094,1,146510094,,True
R_458711155,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_458711155,1,458711155,,True
R_357494593,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_357494593,1,357494593,,True
R_47849203,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,5.308114300073379e-05,0.0006141563027790573,5.308114300073379e-05,0.0928514605573286,Repo,1,R_47849203,1,47849203,,True
R_52776218,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_52776218,1,52776218,,True
R_45498365,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_45498365,1,45498365,,True
R_101769985,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,0.0001354885978556087,0.0023030861354214646,0.0001354885978556087,0.09375474682356963,Repo,1,R_101769985,1,101769985,,True
R_38329989,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_38329989,1,38329989,,True
R_51212044,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_51212044,1,51212044,,True
R_121834895,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_121834895,1,121834895,,True
R_128096570,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,0.00011301383744064282,0.0018424689083371719,0.00011301383744064282,0.0935083960236857,Repo,1,R_128096570,1,128096570,,True
R_101664763,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,4.558955619574517e-05,0.00046061722708429296,4.558955619574517e-05,0.09276934362403397,Repo,1,R_101664763,1,101664763,,True
R_438056248,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_438056248,1,438056248,,True
R_42763345,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_42763345,1,42763345,,True
R_661490716,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_661490716,1,661490716,,True
R_30203935,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_30203935,1,30203935,,True
R_54141768,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,5.308114300073379e-05,0.0006141563027790573,5.308114300073379e-05,0.0928514605573286,Repo,1,R_54141768,1,54141768,,True
R_180414458,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_180414458,1,180414458,,True
R_375032116,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_375032116,1,375032116,,True
R_51456908,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_51456908,1,51456908,,True
R_122235145,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,4.558955619574517e-05,0.00046061722708429296,4.558955619574517e-05,0.09276934362403397,Repo,1,R_122235145,1,122235145,,True
R_138290517,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,4.558955619574517e-05,0.00046061722708429296,4.558955619574517e-05,0.09276934362403397,Repo,1,R_138290517,1,138290517,,True
R_318328445,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_318328445,1,318328445,,True
R_209491653,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_209491653,1,209491653,,True
R_358925208,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_358925208,1,358925208,,True
R_693943569,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_693943569,1,693943569,,True
R_3664596,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_3664596,1,3664596,,True
R_531812042,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_531812042,1,531812042,,True
R_236828515,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.060638258576791e-05,0.00015353907569476432,3.060638258576791e-05,0.09260510975744467,Repo,1,R_236828515,1,236828515,,True
R_369765180,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_369765180,1,369765180,,True
R_7939844,0.00030707815138952864,0.2460914881297047,3.757455001332058e-05,0.002600824950724493,4.299709513460999e-05,0.00030707815138952864,4.299709513460999e-05,0.10017791966238523,Repo,1,R_7939844,2,7939844,,True
R_109997238,0.00015353907569476432,0.23082772105148816,0.0,0.0009405360526183606,3.8097969390756535e-05,0.00030707815138952864,3.8097969390756535e-05,0.09268722669073934,Repo,1,R_109997238,1,109997238,,True
R_77385607,0.01351143866113926,0.3076737451737452,0.00719016449346676,0.073400309806145,0.007861407829114155,0.4572393674190081,0.007861407829114155,0.29914163979596814,Repo,1,R_77385607,91,77385607,JanusGraph/janusgraph,True
R_28449431,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_28449431,1,28449431,,True
R_1756541,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,3.202231968897885e-05,0.0006141563027790573,3.202231968897885e-05,0.09552953525098754,Repo,1,R_1756541,1,1756541,,True
R_6765281,0.0006141563027790573,0.2364438839848676,8.111673053234731e-07,0.005197114616846111,0.00017957785828389867,0.007676953784738216,0.00017957785828389867,0.10017177311770561,Repo,1,R_6765281,4,6765281,,True
R_257044091,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,8.101370118407644e-05,0.003992015968063872,8.101370118407644e-05,0.09611720326667358,Repo,1,R_257044091,1,257044091,,True
R_7910045,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_7910045,1,7910045,,True
R_30449481,0.012283126055581146,0.30660831088880336,0.011014759678593162,0.03759810792269205,0.005823262658598716,0.284047290035314,0.005823262658598716,0.2544088708562455,Repo,1,R_30449481,83,30449481,apache/tinkerpop,True
R_606865208,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_606865208,1,606865208,,True
